,ID,title,subject,catalog,career,classUnit,prerequisites,crosslisted,description
4800,40478,Current Sound Practice Seminar,EAST,361,UGRD,3.0,Prerequisite: EAST 305 previously or concurrently.,,"Prerequisite: EAST 305 previously or concurrently. Topics vary from year to year, but may include such elements as sound design, glitch, noise, microsound, plunderphonics, collage, and game sound.

 NOTE: Students who have received credit for this topic under an EAMT 398 or 498 number may not take this course for credit"
4801,40479,Multi?channel Composition: Sound and Spaces,EAST,365,UGRD,3.0,Prerequisite: EAST 305 previously or concurrently.,,"Prerequisite: EAST 205 previously or concurrently. A seminar workshop on composition for four or more channels. The topics may include fixed media presentations, sound projection techniques, and multi-channel installation art. Topics vary from year to year.

NOTE: Students who have received credit for this topic under an EAMT 398 or 498 number may not take this course for credit."
4802,40480,Capstone Project Seminar I,EAST,461,UGRD,3.0,Prereq: EAST406 and 60 credits completed,,"Prerequisite: EAST 406 and 60 credits completed. An advanced, open seminar/workshop environment where students are encouraged to work on individual projects, and in a collaborative, cross-disciplinary or multicultural fashion. 

NOTE: Students who have received credit for this topic under an EAMT 498 number may not take this course for credit."
4803,40481,Capstone Project Seminar II,EAST,462,UGRD,3.0,Prerequisite: EAST 461,,"Prerequisite: EAST 461. A continuation of EAST 461. 

NOTE: Students who have received credit for this topic under an EAMT 498 number may not take this course for credit."
4804,40484,ADV MICROECONOMIC THEORY,ECON,501,GRAD,3.0,,,"This course examines selected topics in microeconomic analysis such as general equilibrium analysis, welfare economics, the theory of the firm, factor pricing, and income distribution."
4805,40485,ADV MACROECONOMIC THEORY,ECON,503,GRAD,3.0,,,"This course examines selected topics in macroeconomic analysis such as the construction of models including the labour market, the goods market, and financial markets; the role of monetary and fiscal policies; classical, Keynesian, and post-Keynesian models."
4806,40487,Economic Growth and Fluctuations,ECON,513,GRAD,3.0,,,This course reviews various theories explaining the causes of economic fluctuations and the determinants of economic growth. It also examines issues relevant to macroeconomic stabilization policies.
4807,40488,Economic Development: Policy Analysis,ECON,514,GRAD,3.0,,,"This course offers an advanced treatment of selected topics related to issues in economic development. Particular emphasis is placed on models of growth and structural change, such as the two-gap model, input-output analysis, and computable general equilibrium models. Trade and industrial policies, fiscal and financial policies, as well as public-sector policies including taxation, spending, and cost-benefit analysis are also discussed.

Note: Students who have received credit for ECON 511 may not take this course for credit."
4808,40489,ECONOMETRICS I,ECON,521,GRAD,3.0,,,"This course builds on the classical linear regression model as well as introducing time series models involving both stationary and non-stationary variables. Topics may include random regressors, method of moments estimation and a variety of models involving simultaneous equations, VEC, VAR, ARCH, panel, qualitative and limited dependent variables. Students continue to build on their knowledge of data management and a statistical software package through the application of these concepts and theories."
4809,40490,ECONOMETRICS II,ECON,522,GRAD,3.0,,,"This course is intended for those interested in further developing their knowledge of econometrics and/or those contemplating pursuing graduate studies in economics. It re-examines the properties, assumptions and interpretation of the classical linear regression model and the maximum likelihood model through the use of matrix algebra. Students continue to build on their knowledge of data management and a statistical software package through the application of these concepts and theories."
4810,40491,Applied Econometrics,ECON,523,GRAD,3.0,,,Please see GRAD Calendar
4811,40492,MONETARY THEORY,ECON,532,GRAD,3.0,,,"This course examines the nature of the Monetarist-Keynesian controversy and gives a critical appraisal of the IS-LM-AS model. Topics covered may include the term structure of interest rates, post-Keynesian theories of money supply and demand as well as issues in macroeconomic policy theory such as transmission mechanisms, policy coordination and implementation lags, and international constraints."
4812,40493,Financial Economics,ECON,533,GRAD,3.0,,,"This course introduces students to the theory and practice of finance as seen from the economist?s point of view. In particular, it examines the following topics: the theory of decision-making under uncertainty; the basic portfolio models, such as the Capital Asset Pricing Model (CAPM) and the Arbitrage Pricing Theory (APT); equilibrium aspects of financial markets, such as the role of arbitrage in the pricing of financial assets; and the pricing of derivative securities, such as options.

Note: Students who have received credit for this topic under an ECON 598 number may not take this course for credit."
4813,40494,ECONOMICS OF TAXATION,ECON,536,GRAD,3.0,,,Please see GRAD Calendar
4814,40495,International Economics: Trade Theory,ECON,542,GRAD,3.0,,,"This course examines the foundations of international trade, the origins of gains from trade, factor-price equalization, tariffs, Canadian trade policy, the role of trade in development, and economic integration."
4815,40496,International Economics: Finance,ECON,543,GRAD,3.0,,,"This course is an introduction to theory of national income determination in open economies with capital mobility. It includes analyses of balance of payments, exchange rate, and the role of monetary and fiscal policies under different exchange rate regimes. Among other issues covered are international policy coordination, optimum currency areas, and features of the international monetary system."
4816,40497,INDUSTRIAL ORGANIZATION,ECON,561,GRAD,3.0,,,"This course examines departures from the perfect competition paradigm to analyze economic behaviour in an industrial setting. An industry consists of a number of firms which interact strategically to maximize their profits. Topics addressed include measures of market structure, theories of oligopoly, effects of potential entry, product differentiation and advertising, technological change, vertical integration, and monopoly and merger issues."
4817,40499,ECONOMICS OF REGULATION,ECON,563,GRAD,3.0,,,"This course is devoted to an examination of the economic aspects of governmental regulations. Besides a critical review of the economic theories of regulation, the spectrum of the existing regulatory network, and empirical investigations aimed at discerning cost- benefits, the course focuses on the process of regulatory reforms in all aspects of the Canadian economy."
4818,40500,"Game Theory, Information, and Economic Modelling",ECON,564,GRAD,3.0,,,"This introductory course on game theory is a collection of mathematical tools to model and analyze strategic interactions in a variety of settings, from economic and social situations to politics and international relations. The course focuses on both non-co-operative and co-operative game theoretic modelling, in particular, strategic and extensive form games, Bayesian games, and coalitional games. Students learn to solve games using the concepts of dominant strategies, Nash-equilibrium, subgame perfection, Bayesian equilibrium, and the core. Applications may include repeated games, auctions, bargaining, oligopoly games, entry deterrence, pricing strategies, and collusion."
4819,40501,The Economics of Professional Sport,ECON,565,GRAD,3.0,,,"This is a course in applied microeconomic theory. Various observations on the state of professional sports are explained using economic theory. Evidence of the statistical relevance of such explanations is also investigated. Issues addressed include the magnitude of the earnings of professional sports stars; the impact of free agency on competitive balance in sports leagues; the value of professional sports teams to cities, and whether such valuation justifies public subsidization of franchises or arenas."
4820,40502,Labour Economics,ECON,581,GRAD,3.0,,,"The course deals with topics in labour economics using microeconomic concepts such as inter-temporal decision-making, uncertainty, moral hazard, adverse selection and market signalling. The following topics are covered: labour supply and demand, wage differentials, human capital theory, efficiency wages and implicit contracts."
4821,40503,"Employment, Earnings and Labour Market Policies",ECON,583,GRAD,3.0,,,"This course covers topics in labour economics from the macroeconomic perspective. The key topics include equilibrium unemployment, job search, wage determination mechanisms, labour income processes and labour mobility. The course also devotes a substantial amount of time to macroeconomic policy issues of the labour markets such as employment insurance, minimum wage and union."
4822,40504,Health Economics,ECON,585,GRAD,3.0,,,"This course introduces students to the role of economics in health, health care, and health policy. It surveys the major topics in health economics and forms an introduction to the ongoing debate over health care policy. Topics include the economic determinants of health, the market for medical care, the market for health insurance, the role of government in health care, and health care reform."
4823,40505,Environmental Economics,ECON,591,GRAD,3.0,,,"This course provides a survey, from the perspective of economics, of public issues regarding the use of environmental resources, ecosystems and the management of environmental quality. The course covers both conceptual and methodological topics with recent and current applications. It begins with an introduction to the theory and methods of environmental and natural resource economics and concepts of sustainable development. Then the emphasis is shifted to the optimal use of natural resources, both non-renewable resources (mineral and energy) and renewable resources, and the valuation of environmental resources. The last part of the course examines national and international environmental policy issues, including intergenerational equity and environmental ethics."
